start
WIND TOTAL
41
46
45
35
25
27
41
65
81
85
90
84
71
52
42
28
11
13
17
20
25
28
23
17
WIND TOTAL
18
24
23
28
30
51
68
69
94
67
41
40
33
23
20
16
12
11
9
6
4
4
3
4
WIND TOTAL
9
11
9
13
16
13
14
21
27
9
24
46
32
15
23
37
69
155
314
525
625
766
849
789
WIND TOTAL
894
1111
1319
1459
1419
1418
1264
1172
1157
951
850
897
602
410
391
343
188
193
413
635
631
620
895
854
WIND TOTAL
526
325
453
461
336
314
281
242
218
238
247
207
167
152
118
97
89
86
71
59
62
40
46
50
WIND TOTAL
44
36
40
52
71
111
151
120
134
137
84
77
58
40
24
18
15
13
25
28
18
20
17
56
WIND TOTAL
119
252
262
236
228
320
306
335
380
443
389
195
333
514
791
929
987
1077
1339
1254
1467
1935
2218
2017
WIND TOTAL
2224
1744
1788
1606
1575
1677
1614
1880
2156
2058
1194
617
328
563
654
1000
1196
1650
2094
2088
2455
1941
1379
1571
WIND TOTAL
1835
2015
2244
2675
2695
2561
2319
2100
1676
1504
1366
1371
1662
1879
2420
2745
2726
2779
2898
2894
2746
2502
2124
2193
WIND TOTAL
2364
2041
1528
1175
948
883
827
880
1022
966
960
1600
1664
1733
1833
1833
1891
1604
1317
1069
696
474
364
221
WIND TOTAL
237
180
110
162
143
126
208
331
445
457
635
1088
1478
1974
1961
1563
1490
1769
1587
1898
2316
2392
2403
2477
WIND TOTAL
2870
2811
2542
2281
2204
2254
2101
2073
2455
2668
2338
1971
1296
1249
1175
1032
842
664
783
1166
1126
1157
1152
1188
WIND TOTAL
1222
1191
873
963
802
633
542
306
257
272
302
342
293
205
155
134
132
132
98
87
86
86
92
111
WIND TOTAL
153
211
287
243
237
282
415
490
460
538
668
638
526
482
366
232
140
117
128
158
151
203
236
240
WIND TOTAL
240
234
215
225
259
235
234
200
231
252
261
255
220
196
185
148
109
100
98
93
98
110
115
117
WIND TOTAL
146
192
214
234
304
337
289
299
304
354
447
511
417
362
320
304
195
227
299
292
240
247
277
280
WIND TOTAL
211
178
164
165
143
127
128
111
91
80
75
97
87
62
49
18
14
16
16
17
16
18
25
28
WIND TOTAL
32
33
37
44
43
36
44
56
45
42
60
72
92
100
71
40
21
20
16
14
15
15
17
17
WIND TOTAL
27
26
23
22
17
31
46
36
36
21
19
32
38
47
37
19
12
10
5
4
4
5
12
16
WIND TOTAL
16
9
13
16
22
59
56
84
118
81
81
94
158
174
153
98
36
24
48
50
54
61
66
57
WIND TOTAL
36
42
47
39
35
57
136
228
215
123
92
128
168
167
114
62
31
27
31
35
45
30
34
70
WIND TOTAL
122
131
120
85
51
47
52
75
90
85
103
101
63
59
89
136
381
612
700
852
856
601
444
321
WIND TOTAL
186
142
145
131
193
257
473
447
421
497
666
744
939
1247
1303
1371
1225
1124
931
967
1129
1173
987
740
WIND TOTAL
631
679
723
818
842
784
712
657
662
709
790
837
962
999
824
750
646
495
302
202
137
140
133
143
WIND TOTAL
155
174
120
66
96
203
338
322
187
88
95
134
99
101
75
32
22
26
28
36
33
31
58
106
WIND TOTAL
135
102
117
164
175
225
213
196
141
145
157
275
280
304
355
514
1023
1204
1243
1261
1567
1923
2602
2968
WIND TOTAL
2660
1834
1150
610
552
893
1232
1401
1073
659
487
898
763
805
1348
1602
1734
2157
2615
2593
2435
2568
2486
1670
WIND TOTAL
1798
1887
2187
2030
1625
1469
1608
1313
777
726
361
167
91
187
902
1225
1083
967
1399
1977
1865
1465
1517
2059
WIND TOTAL
1737
1451
1267
1505
1812
1653
1119
1101
1164
822
638
1100
1468
1939
2026
2033
1715
1720
1776
1932
1478
1676
1774
1267
WIND TOTAL
1119
1176
1055
951
1004
1047
1026
1588
1776
1743
1875
1925
2130
2234
2410
2529
2452
2097
1961
1685
1534
1515
1677
1492
WIND TOTAL
1331
1163
1483
1773
1375
1658
1797
1659
1686
1486
1498
1610
1764
1730
1846
1845
1957
1957
2131
2463
2560
2495
2577
2413
WIND TOTAL
2258
1865
1452
745
559
529
363
274
333
324
216
263
161
134
227
258
313
744
922
945
617
381
243
206
WIND TOTAL
117
65
52
61
38
23
92
207
144
84
281
475
1114
1149
1355
1379
1137
1269
847
588
697
693
575
528
WIND TOTAL
517
500
637
630
571
623
734
988
976
1199
1439
1907
2368
2466
2215
2260
2151
2079
2301
2499
2546
2623
2737
2480
WIND TOTAL
2299
2056
2108
2184
2230
1978
2033
2047
1729
1242
844
682
846
1143
1101
1272
1396
1584
1592
1674
1768
1841
1851
1708
WIND TOTAL
2006
1647
1757
1112
1281
1219
1225
1568
1850
1695
1206
788
835
1117
1478
1373
1671
2088
2192
2056
2032
1427
1095
1013
WIND TOTAL
1032
1318
1967
2055
1599
1320
1103
1175
1392
1762
2021
1964
1949
1761
1630
1559
1144
1376
1922
2336
2572
2596
2494
2050
WIND TOTAL
1721
1726
1441
1138
1072
1035
1144
1233
1062
967
751
904
1361
2353
2710
2380
2620
2344
2414
2485
2825
2707
2471
2315
WIND TOTAL
2191
2504
2283
2237
2039
2115
1974
2152
2559
2812
2521
1919
1403
1684
1620
2153
2372
2323
2260
2025
1909
2230
2198
1926
WIND TOTAL
1638
2068
1969
2167
2416
2459
2518
2358
2312
2266
2357
2506
2216
2406
2959
2538
2857
3037
2968
2816
2867
2698
2452
2411
WIND TOTAL
2062
2326
2351
2426
2438
2258
2197
1871
1764
1592
1642
2050
2703
2936
2929
3005
2869
2815
3000
2925
2714
2596
2666
2542
WIND TOTAL
2123
1868
1973
1664
1801
1883
1560
815
562
237
137
75
75
87
134
459
696
892
1348
718
657
683
650
487
WIND TOTAL
513
666
427
314
279
337
526
506
449
296
329
427
516
916
1242
1200
1114
1202
1238
1386
1519
1486
1614
1660
WIND TOTAL
1594
1440
1292
1317
1417
1277
996
884
628
613
847
920
922
1183
1242
1306
1036
810
800
815
957
1172
1223
1509
WIND TOTAL
1713
1552
1435
1506
1423
1309
1093
981
1042
1075
1217
1288
1320
1292
1448
1603
1526
1372
1298
1258
1258
1172
1021
947
WIND TOTAL
898
638
488
430
384
442
508
472
350
298
250
429
913
1583
1910
2006
1790
1852
1967
1715
1472
1396
1589
1830
WIND TOTAL
1422
1619
2030
1876
1298
1286
1320
1797
1920
1712
1689
1957
1989
2057
1978
2269
2434
2072
1538
1087
638
389
306
247
WIND TOTAL
192
195
277
257
211
139
132
244
296
378
451
522
677
1293
1977
2345
2551
2803
2957
2866
2534
2697
2634
2710
WIND TOTAL
2938
3073
2828
2559
2335
1650
914
662
299
166
134
120
131
120
135
227
476
397
1052
1240
1554
1976
2286
2549
WIND TOTAL
2353
1921
2208
2632
2751
2361
2301
2877
2979
2484
2797
2788
2333
2198
2290
2587
2625
2602
2651
2502
2220
2161
2620
2604
WIND TOTAL
2587
2538
2182
1878
1137
590
433
370
287
289
337
283
154
85
58
25
18
17
17
13
39
82
122
84
WIND TOTAL
58
76
118
142
125
137
173
112
82
69
115
104
54
51
154
444
670
782
1216
1464
1472
1368
1177
1204
WIND TOTAL
1395
1389
977
1127
1054
916
670
493
253
183
179
188
110
31
13
28
104
237
385
337
345
348
440
455
WIND TOTAL
461
400
363
313
320
221
234
87
43
36
36
42
52
67
71
81
66
62
93
173
212
207
249
266
WIND TOTAL
237
188
121
66
51
41
28
18
25
9
36
94
90
72
48
39
28
31
60
61
57
52
114
174
WIND TOTAL
218
272
225
162
146
146
146
157
68
51
86
115
225
379
611
611
826
871
869
1040
1351
1375
1114
1082
WIND TOTAL
1550
1340
1125
1112
972
1146
1066
1147
951
811
887
921
1156
1283
1740
2282
2316
2197
2125
2121
1997
1945
1751
1684
WIND TOTAL
1987
2254
2153
1791
1692
1722
1377
1094
1119
1187
1427
1383
1410
1594
1799
1961
1623
1397
1291
1258
1111
968
1141
1554
WIND TOTAL
1403
1178
1283
1278
1187
1533
1473
1193
840
720
555
782
1501
1558
1360
965
1056
1042
1089
1158
932
1145
1224
1357
WIND TOTAL
1483
1699
1652
1500
1328
990
1247
1282
1520
1528
1436
1557
1756
1694
1768
1763
1662
1424
928
595
634
524
480
445
WIND TOTAL
504
519
610
513
468
306
225
231
367
406
477
589
836
931
1249
1147
1061
1029
1069
955
862
730
764
847
WIND TOTAL
828
1175
886
581
628
951
655
308
130
117
111
110
126
114
102
107
299
530
906
932
813
1004
1635
2414
WIND TOTAL
2633
2488
1770
1677
1463
1686
1303
2178
2368
2431
2756
2550
2104
1665
1307
979
700
469
419
356
265
273
367
287
WIND TOTAL
243
176
182
183
177
165
183
174
159
164
141
135
132
126
132
290
710
1015
1246
1485
1564
1369
1406
1821
WIND TOTAL
2054
2266
1762
1426
1773
1932
1355
1680
1859
1937
2007
2224
2551
2616
3005
3132
3190
3058
3019
2983
2751
2642
2629
2444
WIND TOTAL
2222
2460
2675
3015
2925
2573
1999
1418
574
392
782
1037
1004
899
740
539
538
993
987
467
333
341
303
328
WIND TOTAL
423
477
525
514
589
550
487
468
530
616
705
682
607
507
465
389
323
259
214
189
198
228
220
215
WIND TOTAL
219
0
249
253
262
327
468
445
376
479
586
721
671
517
301
205
117
91
77
89
127
324
885
980
WIND TOTAL
908
1005
1050
1120
1018
929
809
811
643
747
1024
1626
1863
1716
1562
1793
2097
2547
2460
2404
2677
3311
3263
3100
WIND TOTAL
3658
3761
3814
3492
2742
2056
1627
1348
1466
1726
1812
1904
1755
1690
1689
1655
1570
1517
1582
1676
1658
1408
1278
1495
WIND TOTAL
1596
1814
2076
2086
1893
1650
1459
1487
1502
1745
2204
2241
1850
1632
1317
1156
1082
1047
861
725
722
689
482
507
WIND TOTAL
513
361
259
304
330
375
266
220
167
143
174
319
256
144
160
223
851
1703
1855
1853
2018
2120
2470
2369
WIND TOTAL
2904
3028
3250
3152
2805
2478
2094
1927
1471
1041
664
699
706
979
1481
1749
1999
1947
2132
2676
2733
2852
3013
3063
WIND TOTAL
2784
2731
2108
1770
1468
1236
512
364
299
400
693
754
564
371
210
104
99
128
144
563
843
670
485
379
WIND TOTAL
382
365
230
140
93
91
70
66
75
88
123
126
128
153
131
128
328
581
1122
1592
1793
1978
2283
2536
WIND TOTAL
2736
2589
2849
3058
2693
3039
2957
2839
2751
2803
3188
3534
3728
3546
3515
3490
3406
3404
3351
3460
3588
3260
3138
3612
WIND TOTAL
3588
3504
2465
1982
1389
1032
841
1045
1172
1601
1847
1773
1498
1088
798
565
392
281
241
253
179
183
168
141
WIND TOTAL
108
100
101
157
156
281
245
255
292
324
313
248
149
94
62
39
40
32
17
24
35
60
85
84
WIND TOTAL
84
117
222
310
236
234
364
301
179
88
38
28
59
127
215
290
444
790
1053
1402
1678
1906
2062
1967
WIND TOTAL
1761
1629
1855
1915
2241
2318
2186
2142
2300
2257
1653
1201
1108
1478
1882
2252
2351
2308
2580
2656
2668
2676
2917
3230
WIND TOTAL
3376
3420
3724
3824
3608
3170
2682
2615
2319
1920
1552
1098
884
875
1002
1325
1857
2091
2337
2715
2970
3155
3159
2983
WIND TOTAL
2780
2299
1893
1834
1823
1551
1726
1645
836
445
220
50
34
82
65
111
216
599
996
1372
1541
1323
1077
1050
WIND TOTAL
992
1225
1321
1095
890
674
454
247
181
88
106
295
345
338
327
188
122
135
379
961
1128
1175
1361
1737
WIND TOTAL
1986
2141
2054
1938
1830
1807
1871
1679
1919
1579
885
760
836
1324
2272
2973
3078
2956
2698
2935
2928
2687
2683
2632
WIND TOTAL
2054
1903
2017
2325
2167
2321
2273
2382
1998
2014
2469
2395
2573
2585
2882
2908
2959
3125
2664
2042
2047
2403
2167
1878
WIND TOTAL
1791
1738
1640
1764
1952
1845
1705
1580
1697
1720
1817
2086
2052
2078
2322
2357
2325
2176
1894
1847
1954
1970
2515
2634
WIND TOTAL
2718
2786
2507
2602
2730
2408
2370
2177
1697
1031
576
277
281
471
574
952
1327
1498
1496
1665
1673
1437
1590
1860
WIND TOTAL
1586
1589
1546
1240
1114
1123
966
1101
808
540
421
447
728
972
1462
1781
1702
1383
981
958
942
877
1260
2148
WIND TOTAL
2728
2648
3136
3558
3075
3050
2795
2154
2141
2549
2784
2853
2982
2854
3119
2833
2875
2961
3388
3172
2614
2808
2965
2655
WIND TOTAL
2236
1807
1770
1532
1319
1501
1506
1420
986
833
848
1369
1925
2104
2420
2193
1915
2055
2126
1769
1571
1650
1590
1471
WIND TOTAL
1512
1556
2251
2596
2489
2015
1515
1502
1701
1629
1769
1892
2115
2646
2197
2191
2023
1885
1783
1837
1531
1140
993
957
WIND TOTAL
942
998
1479
1791
1788
1993
2106
1990
1872
1794
1873
2015
2099
2165
2299
2656
2734
2742
2879
2810
3147
3237
3397
3498
WIND TOTAL
3053
2485
1590
1211
1097
844
552
332
324
261
138
112
110
112
152
348
555
629
765
913
1136
1360
1343
1292
WIND TOTAL
1022
850
735
564
426
554
637
338
236
352
442
580
861
1292
1793
2102
2557
2603
2238
2221
2470
2520
2969
2808
WIND TOTAL
2505
2686
3127
3389
3378
3363
3368
3414
3478
3451
3339
3152
3083
3020
2948
2884
3057
3260
3688
3677
3674
3541
3345
3272
WIND TOTAL
2999
2802
2424
1780
1664
1191
861
420
221
330
377
412
332
304
321
644
960
1033
1002
1187
1361
980
622
398
WIND TOTAL
296
339
260
202
153
146
151
110
122
235
389
495
310
133
49
52
49
58
53
111
238
151
123
108
WIND TOTAL
98
85
73
45
26
35
47
90
49
20
27
68
129
140
209
264
247
263
262
215
335
676
721
853
WIND TOTAL
905
870
947
973
989
957
936
835
706
572
480
447
538
635
762
942
1181
1188
976
1002
1263
1268
1275
1454
WIND TOTAL
1475
1684
1942
1991
1753
1459
1230
1116
1075
714
324
193
327
483
696
856
892
919
893
976
1169
1392
1470
1298
WIND TOTAL
1452
1624
1714
1545
919
804
905
626
488
446
508
729
906
1167
1293
1328
1264
1407
1898
2245
2784
3139
3190
3265
