start
WIND TOTAL
945
1690
1890
2286
2607
2875
2878
2168
1970
2049
1856
1765
2028
2233
2268
2210
2395
2439
2662
2730
2812
2844
2496
2381
WIND TOTAL
1894
2054
2133
1937
1853
1738
1834
1767
1864
1653
1373
1566
1788
1857
1801
1477
1404
1094
914
899
836
899
983
1117
WIND TOTAL
927
1175
1004
952
935
889
982
898
745
601
455
372
424
523
577
941
1210
1298
1344
1332
1409
1440
1390
1295
WIND TOTAL
1244
1095
1016
917
970
1119
995
839
801
814
857
872
1108
1228
1300
1227
1206
1263
1391
1472
1517
1511
1647
1857
WIND TOTAL
1607
1943
1905
1821
1733
1672
1780
2060
2354
2370
2084
1928
1967
2116
2174
2395
2266
2250
2143
2374
2680
2908
2828
2774
WIND TOTAL
1973
2125
1609
1233
881
540
455
541
477
328
247
236
173
112
77
73
66
102
192
212
162
131
179
181
WIND TOTAL
267
319
275
409
391
638
737
951
1079
974
979
1019
782
639
549
462
488
453
360
438
456
455
632
612
WIND TOTAL
519
808
855
1064
1057
961
1046
1029
1166
1142
949
1176
1024
854
905
738
722
704
688
790
988
1043
1299
1713
WIND TOTAL
1848
1417
1376
1674
1737
1223
1190
1206
899
842
1189
1359
1919
2066
1932
2097
2093
1883
1927
2117
2070
2139
2840
2734
WIND TOTAL
2440
2735
2896
2748
2814
2699
2549
2532
2579
2480
2840
3100
3211
3120
3226
2987
2568
2522
2309
2276
2289
2445
2370
2449
WIND TOTAL
2177
2613
2540
2370
2550
1985
1653
1802
1965
2096
2197
2280
2079
2161
1823
1551
1460
1303
1253
1151
1100
1040
1046
963
WIND TOTAL
650
831
896
805
679
598
591
632
545
513
621
650
565
587
462
445
574
518
438
363
346
314
230
213
WIND TOTAL
176
232
312
299
368
430
442
440
440
563
694
745
651
599
600
566
488
549
593
566
615
672
684
546
WIND TOTAL
332
310
304
308
327
339
368
338
306
298
299
276
265
227
228
241
336
305
329
282
359
390
338
425
WIND TOTAL
286
361
325
291
366
425
498
467
391
421
608
696
681
653
637
655
628
596
665
718
726
585
559
592
WIND TOTAL
525
501
390
364
390
423
454
392
377
409
418
408
364
392
296
229
191
194
203
192
189
203
206
172
WIND TOTAL
158
173
184
202
230
204
189
291
219
202
228
268
232
219
183
207
235
247
243
237
245
243
330
330
WIND TOTAL
261
248
271
261
250
245
270
354
554
522
441
704
989
1308
2390
3473
3426
2443
1815
1852
2073
2281
2204
1944
WIND TOTAL
1575
1773
1500
1362
1318
1171
1028
1343
1570
1721
2109
2509
2577
2692
2514
2088
1705
1584
1506
1301
1121
1302
1437
1484
WIND TOTAL
1223
1615
1627
1604
1835
1855
1924
1807
1822
1913
1533
926
873
1147
2525
2003
1966
2060
1999
2279
2580
2827
2189
2254
WIND TOTAL
1898
2448
2078
1801
1732
1810
1617
1634
1892
2304
2475
2541
2564
2351
2040
1958
1473
1217
1429
1478
1244
1231
1330
1727
WIND TOTAL
1614
1810
1709
1864
1846
1679
1692
1367
1297
1060
1163
1206
1313
1619
1683
1708
2011
1712
1595
1605
1504
1121
1166
1186
WIND TOTAL
1334
1793
1759
1647
1534
1235
1182
883
861
872
765
1317
1698
2002
2191
2610
2919
2710
2150
2312
2393
2184
2012
1807
WIND TOTAL
1327
1586
1364
1433
1357
1444
1244
1113
981
867
694
660
584
628
678
815
972
1313
1358
1139
1015
1002
1160
1261
WIND TOTAL
1017
930
828
941
872
856
983
880
484
69
38
41
46
44
49
46
32
131
473
685
446
351
585
528
WIND TOTAL
511
428
453
350
215
99
81
146
169
127
127
143
162
133
161
189
173
111
175
245
301
495
718
957
WIND TOTAL
1052
1290
1232
1150
953
989
918
1003
1126
1049
1119
1350
1218
816
665
560
491
403
463
404
388
335
287
280
WIND TOTAL
177
300
360
297
319
368
348
342
378
384
320
352
378
364
385
354
320
281
240
216
207
254
288
292
WIND TOTAL
187
268
290
339
325
348
327
316
286
331
412
480
426
337
300
295
266
230
269
275
338
327
251
264
WIND TOTAL
169
152
153
133
105
87
99
94
82
72
80
86
89
88
89
78
59
66
75
85
101
92
84
82
WIND TOTAL
63
79
70
95
96
93
94
88
83
83
80
73
90
113
134
132
136
214
243
299
158
90
81
84
WIND TOTAL
69
115
132
133
99
117
126
130
147
93
171
235
362
425
565
573
447
440
456
458
398
426
542
683
WIND TOTAL
581
914
972
1010
986
945
1092
1060
976
784
801
888
875
857
745
654
628
398
392
430
466
446
556
655
WIND TOTAL
578
683
841
717
552
501
410
482
694
787
1110
1215
1515
1405
1457
1536
1145
882
909
1108
1156
1350
1490
1536
WIND TOTAL
1220
1491
1587
1511
1557
1683
1565
1732
1396
1634
2070
1958
1982
2274
2151
1943
1837
1934
1752
1944
1951
1938
1366
854
WIND TOTAL
726
422
213
184
169
181
185
166
148
167
194
212
202
229
291
889
1119
1331
1554
1268
1780
2268
2015
1801
WIND TOTAL
1415
1543
1495
1472
1512
1635
1296
1251
1263
1431
1709
1996
2642
2865
2786
2627
2253
2016
2065
2021
1988
2070
2178
2162
WIND TOTAL
2135
2599
2636
2620
2551
2505
2354
2222
2352
2663
2904
2671
2769
2869
2849
2462
2079
1800
1852
2044
1648
1508
1565
1528
WIND TOTAL
1546
1577
1398
1254
1272
1166
1073
1102
980
1182
1208
1348
1352
1216
941
897
846
683
530
508
487
353
247
173
WIND TOTAL
179
161
198
201
205
300
325
563
676
777
651
653
723
784
834
741
645
578
549
516
654
677
823
1393
WIND TOTAL
975
1692
2515
2446
1826
1123
911
943
1656
2039
1742
2026
2215
1975
1576
993
932
1042
1147
1153
1154
1328
1399
1401
WIND TOTAL
1075
1417
1799
2822
2987
2657
2463
2689
2650
2530
2152
1744
1338
1300
1100
1102
1153
1062
1292
1371
1274
1207
1099
1341
WIND TOTAL
1527
1519
1382
1319
1018
792
819
816
826
969
1216
1241
1070
999
969
1086
1002
700
577
552
445
387
327
353
WIND TOTAL
403
379
333
330
317
270
224
237
249
262
257
224
196
198
250
269
265
245
277
364
347
316
346
281
WIND TOTAL
185
259
226
250
187
134
122
122
110
189
233
206
224
240
299
283
213
164
129
156
161
192
225
226
WIND TOTAL
171
245
235
193
217
185
221
255
286
317
226
173
138
160
163
153
153
165
200
200
212
286
329
362
WIND TOTAL
375
466
664
973
789
848
888
702
505
695
1358
2182
2651
2623
2604
2486
1741
779
840
992
741
563
674
764
WIND TOTAL
437
751
772
859
1262
1743
2067
1406
1348
1572
1631
1847
1868
2032
2011
1925
1945
2008
1798
1231
1006
828
637
558
WIND TOTAL
246
268
247
214
252
282
291
285
247
251
337
587
806
1210
1612
1685
2108
2237
2353
2656
2566
2346
2430
2671
WIND TOTAL
2564
2215
2080
1883
1883
1717
1564
1789
1776
1663
1656
1546
1834
2248
2437
2469
2263
2190
2335
2065
1882
1898
1897
1968
WIND TOTAL
1784
2022
1892
1801
1719
1400
1233
1236
1386
1276
1306
1241
1469
1462
1355
1401
1063
725
812
999
1271
1271
1269
1374
WIND TOTAL
1307
1229
972
963
891
773
628
574
710
638
798
865
950
1287
1479
1226
1017
989
968
1063
1266
1776
2093
2097
WIND TOTAL
1848
2257
2303
2235
2282
2387
2415
2346
2530
2647
3150
3149
3042
3234
3262
3326
3001
2601
2518
2544
2914
3025
3128
3105
WIND TOTAL
2741
3018
2854
2740
2703
2766
2641
2637
2387
2170
2093
2219
2286
2410
2251
2581
2921
2762
2541
2454
2354
2254
2270
2291
WIND TOTAL
1878
2073
1891
1746
1352
1075
1347
1208
450
270
192
104
142
386
688
1067
1279
1256
1541
1275
1029
887
776
826
WIND TOTAL
879
870
727
556
493
464
495
479
478
440
431
425
624
720
645
986
985
837
976
1097
1424
1537
1768
1591
WIND TOTAL
913
1148
1249
1135
949
931
914
823
803
827
947
1001
1072
1009
1397
1991
2401
2285
1913
1628
1529
1546
1541
1612
WIND TOTAL
1596
2027
1737
1595
1276
1126
1098
1030
1041
1216
1125
1175
1294
1308
1740
2127
2206
2304
2133
2405
2932
2878
2764
2735
WIND TOTAL
2287
2551
2648
2690
2524
2649
2481
2438
2574
2473
2431
1874
1352
1446
1786
2131
2024
2146
2316
2135
1507
972
652
504
WIND TOTAL
259
250
210
142
155
171
225
265
276
414
540
621
546
450
444
449
422
315
331
430
440
412
403
423
WIND TOTAL
336
440
435
359
419
419
355
294
320
453
607
652
553
447
435
529
332
248
275
242
163
194
216
250
WIND TOTAL
224
332
367
316
335
362
337
364
373
397
435
421
354
296
307
283
269
305
365
457
590
771
891
1031
WIND TOTAL
1066
973
1036
1191
1304
1264
1186
917
707
813
1099
1322
1413
1466
1425
1804
1944
1998
1831
1810
2194
2089
2016
1982
WIND TOTAL
1826
2166
2082
2185
1798
1825
2270
1862
2007
2888
3328
3195
2947
3020
3504
4044
3721
2806
2360
2171
2345
2397
2422
2408
WIND TOTAL
2266
2472
2509
2204
1876
1674
1443
1305
1767
1676
1363
1290
1520
1646
1724
1781
1742
1889
2054
2348
2665
2258
2007
1443
WIND TOTAL
1000
933
640
325
242
177
143
167
164
169
177
233
243
233
237
328
540
615
689
750
653
696
853
689
WIND TOTAL
591
643
500
343
338
385
343
278
180
199
204
207
256
290
262
212
242
263
495
560
504
453
465
471
WIND TOTAL
471
352
243
170
169
164
131
72
80
180
167
137
116
73
47
46
57
65
107
115
189
290
507
902
WIND TOTAL
806
635
638
611
579
546
460
307
171
64
40
42
106
303
780
1354
1393
1492
1491
1284
1071
898
579
563
WIND TOTAL
670
1015
1021
558
505
555
398
148
108
108
239
437
435
485
535
742
953
1271
1497
1944
1965
2233
2187
1975
WIND TOTAL
1590
1355
0
1186
1339
1097
866
851
650
397
258
310
357
379
313
261
230
170
160
346
593
590
604
573
WIND TOTAL
579
509
413
237
215
227
250
185
151
108
102
119
133
142
132
183
210
161
217
386
560
612
617
545
WIND TOTAL
397
410
326
149
139
123
269
269
185
109
114
141
156
203
242
259
265
363
439
601
667
840
953
999
WIND TOTAL
1038
970
765
873
1061
915
814
893
874
786
564
474
711
994
1079
1194
1343
1518
1712
1757
1879
1849
2013
2192
WIND TOTAL
2262
2610
2630
2511
2330
2096
1898
1859
1733
1477
1104
862
668
610
758
1195
1639
1850
2134
2256
2268
2166
1471
1035
WIND TOTAL
1015
1244
1074
1184
851
637
421
307
244
221
209
269
312
294
313
299
275
276
256
256
345
392
409
359
WIND TOTAL
321
392
354
456
597
632
810
850
842
832
733
455
558
777
805
977
974
969
945
949
1030
905
867
843
WIND TOTAL
661
922
871
652
692
675
544
437
337
269
343
422
528
711
931
927
875
865
941
1176
1114
791
718
958
WIND TOTAL
742
1095
1021
1387
1501
1295
1205
1265
937
691
795
884
943
1063
1166
1250
1234
1517
1800
1798
1705
1465
1490
1761
WIND TOTAL
1550
2097
1774
1563
1494
1343
1351
1131
1007
1205
1671
1818
2215
2308
2214
2006
2022
1932
1801
1778
1552
1459
1535
1512
WIND TOTAL
1223
1649
1652
1723
1535
1614
1486
1392
1485
1496
1729
2211
2493
2067
2612
3222
3511
3204
3559
3502
3092
2981
2899
2783
WIND TOTAL
2234
2404
2728
3227
2938
3080
3332
3339
3444
3308
3321
3487
3500
3423
3350
3283
3449
3089
3479
3067
3096
2829
2585
2346
WIND TOTAL
2076
1865
1343
1296
1383
1201
1238
1076
1129
1384
1005
885
1461
1879
2159
2587
2513
2927
3084
3127
2883
2670
2560
2393
WIND TOTAL
2143
1990
1438
1895
1839
1882
1494
1395
1187
1125
1432
1810
2087
2423
2605
2840
2700
2753
3237
3411
3648
3557
3194
3308
WIND TOTAL
3002
2961
2740
2687
2651
2463
2366
2096
1723
1584
1570
1626
1506
2407
2546
2758
2994
2997
2828
2941
2973
3309
3427
3009
WIND TOTAL
2539
3083
3124
3163
3128
3002
2922
2664
2063
2122
2529
2940
2713
3183
3212
3247
3391
3298
2909
2638
2727
3043
3182
3028
WIND TOTAL
2736
2543
2169
2170
1543
1062
851
890
927
683
725
1061
1117
1198
1134
1168
1631
2175
2406
2308
2290
1999
1615
903
WIND TOTAL
593
610
859
788
613
514
494
493
491
431
466
477
574
689
725
604
753
1396
2457
3023
3314
2958
3208
3267
WIND TOTAL
3075
3462
3521
3296
2975
2885
3150
3146
3101
2869
2646
2715
3313
3615
3736
3660
3587
3530
3447
3357
3146
3332
3656
4028
WIND TOTAL
3844
4151
4284
4313
3967
3907
4120
3728
3744
3755
3678
3255
2933
2947
3098
2987
3143
3309
3300
3616
3870
3573
2253
1828
WIND TOTAL
1664
1595
1563
1450
1330
1106
937
940
951
888
807
791
851
653
486
386
502
878
1388
1927
2144
2074
2058
1865
WIND TOTAL
1358
758
315
359
837
759
1050
951
809
834
955
814
1364
1907
2247
2619
2827
2797
2678
2472
2614
2435
2672
2847
WIND TOTAL
2601
2954
2570
2375
2410
2442
2512
2541
2834
3075
3313
3373
3318
3100
2820
2775
2764
3093
3335
3480
3415
3036
2856
2633
WIND TOTAL
2462
2512
2421
2376
1841
1186
812
608
411
427
552
584
464
262
182
161
159
258
441
600
754
893
1078
1135
WIND TOTAL
875
574
455
342
318
211
201
201
274
230
229
207
187
223
193
177
186
260
398
449
427
561
602
969
WIND TOTAL
775
658
642
440
395
310
289
204
267
475
671
728
933
1052
1328
1240
1234
1280
1377
1485
1948
2259
2105
2129
WIND TOTAL
1596
1889
1679
1611
1439
1368
1407
1323
1185
1173
1465
1466
1481
1537
1879
2118
2231
2174
2201
1913
1897
1956
2150
1431
WIND TOTAL
943
1547
2075
2028
2142
1923
1708
1659
1710
2120
2547
2827
3024
3033
3373
3369
3235
3004
2920
2799
2534
2469
2339
2671
WIND TOTAL
2574
2708
2123
1768
957
415
199
146
125
219
245
190
108
75
65
96
147
339
1034
1953
1990
2079
2066
2118
WIND TOTAL
1973
2036
1988
1831
1652
1748
1622
1176
799
537
198
34
15
28
67
159
288
429
515
814
1263
1322
1168
720
WIND TOTAL
317
267
325
266
124
131
168
224
258
529
815
1330
1304
1512
2048
2616
2678
2629
2487
2369
2358
2308
2021
1878
WIND TOTAL
1505
1804
1589
1402
1387
1226
1129
1177
987
874
812
944
1398
1909
2083
2144
2271
2433
2439
2252
2105
1887
2024
2088
WIND TOTAL
1462
1785
1718
1556
1692
1603
1685
1613
1701
2004
2571
2601
2901
3108
3450
3913
4019
3601
3279
3177
3069
3365
3028
3074
WIND TOTAL
2668
3045
2962
3096
3094
2955
2983
2842
2612
2460
2538
2270
2499
2732
2882
3110
3234
3188
3181
3081
2781
2637
2718
2667
WIND TOTAL
2436
2567
2154
2021
1484
747
427
296
224
176
206
287
329
306
275
202
173
267
561
776
1134
1170
980
901
WIND TOTAL
726
759
730
640
477
377
326
324
216
202
230
261
443
827
1251
1514
1715
1774
1765
2073
2025
1986
1927
1996
WIND TOTAL
1577
1614
1445
1173
1157
1394
1292
1195
1116
1002
984
1157
1246
1361
1519
1797
2075
1982
1688
1644
1378
1567
1791
2089
WIND TOTAL
1733
1896
2006
1995
1909
2028
1746
1336
999
1059
1193
1587
1243
1438
1925
2070
2195
2290
2344
2343
2450
2448
2473
